OrderID,OrderDate,CustomerID,CustomerName,ProductName,Category,SubCategory,Quantity,Sales,Profit,Region,State
ORD-18420,2021-08-23,CUST-1095,Michael Wilson,Coffee Table V2,Furniture,Tables,2,973.49,151.65,South,Georgia
ORD-18421,2023-06-22,CUST-1140,Mary Taylor,3-Ring Binder V2,Office Supplies,Labels,4,50.25,5.16,West,Washington
ORD-18422,2021-04-16,CUST-1179,Sarah Thomas,HP LaserJet Pro,Technology,Laptops,2,2166.36,292.22,South,Virginia
ORD-18423,2022-01-02,CUST-1179,Sarah Thomas,MacBook Pro Pro,Technology,Accessories,6,1974.15,448.85,North,Illinois
ORD-18424,2021-08-29,CUST-1088,Betty Harris,File Folders Plus,Office Supplies,Labels,9,148.41,56.1,South,Georgia
ORD-18425,2023-03-03,CUST-1052,Jessica Johnson,iPhone 14 Standard,Technology,Phones,9,251.25,-24.27,West,California
ORD-18426,2022-12-02,CUST-1097,John Jones,iPhone 14 V2,Technology,Accessories,6,636.65,83.22,South,Georgia
ORD-18427,2022-08-21,CUST-1087,Linda Jones,iPhone 14 Standard,Technology,Accessories,8,448.23,49.73,North,Ohio
ORD-18428,2023-04-30,CUST-1115,Betty Jackson,MacBook Pro Plus,Technology,Laptops,8,2099.73,425.75,East,Connecticut
ORD-18429,2021-06-26,CUST-1018,Jennifer Anderson,Lounge Chair Standard,Furniture,Furnishings,7,573.0,98.84,East,Pennsylvania
ORD-18430,2023-06-27,CUST-1010,Joseph Brown,Samsung Galaxy V2,Technology,Printers,10,1081.19,83.18,West,Oregon
ORD-18431,2023-10-24,CUST-1153,Robert Smith,Mechanical Keyboard V2,Technology,Accessories,7,1920.97,296.45,West,Arizona
ORD-18432,2023-05-29,CUST-1102,Betty Johnson,Ballpoint Pens Set Pro,Office Supplies,Paper,7,116.11,48.97,South,Virginia
ORD-18433,2021-09-12,CUST-1015,Robert Davis,USB Hub V1,Technology,Phones,2,1743.78,-129.35,South,Virginia
ORD-18434,2022-09-27,CUST-1053,David Thomas,iPhone 14 Pro,Technology,Laptops,7,588.99,84.96,East,Connecticut
ORD-18435,2021-04-23,CUST-1058,Karen Smith,Coffee Table Plus,Furniture,Furnishings,4,310.11,16.71,South,Florida
ORD-18436,2023-04-10,CUST-1139,Charles Wilson,USB Hub Standard,Technology,Printers,3,936.54,206.42,West,Arizona
ORD-18437,2022-10-20,CUST-1145,Mary Moore,MacBook Pro Standard,Technology,Phones,9,1393.05,233.19,West,Arizona
ORD-18438,2022-12-14,CUST-1196,Thomas Harris,USB Hub Elite,Technology,Printers,3,1900.44,-97.21,West,Washington
ORD-18439,2023-11-20,CUST-1163,Michael Jones,Executive Chair Standard,Furniture,Bookcases,7,2212.77,42.08,East,Connecticut
ORD-18440,2022-03-02,CUST-1197,John White,HP LaserJet Plus,Technology,Laptops,8,1955.14,-96.43,East,Massachusetts
ORD-18441,2022-10-06,CUST-1153,Robert Smith,Coffee Table V2,Furniture,Furnishings,5,1282.43,14.82,West,Washington
ORD-18442,2021-07-30,CUST-1126,William Moore,Scissors Set Pro,Office Supplies,Binders,5,105.2,42.48,North,Wisconsin
ORD-18443,2021-03-25,CUST-1202,Karen White,Lounge Chair V1,Furniture,Chairs,10,53.19,2.23,East,Pennsylvania
ORD-18444,2022-11-25,CUST-1144,Joseph Jackson,Filing Cabinet Standard,Furniture,Tables,3,1449.94,242.18,North,Minnesota
ORD-18445,2021-02-02,CUST-1006,Nancy Moore,Filing Cabinet Plus,Furniture,Chairs,3,1487.47,161.06,South,Texas
ORD-18446,2023-02-17,CUST-1036,Susan Jones,iPhone 14 Plus,Technology,Laptops,4,322.76,20.9,East,Massachusetts
ORD-18447,2023-06-21,CUST-1080,Christopher Anderson,Scissors Set V1,Office Supplies,Pens,3,11.38,2.56,South,Texas
ORD-18448,2021-11-24,CUST-1043,Nancy Brown,3-Ring Binder V2,Office Supplies,Binders,9,76.13,23.57,North,Illinois
ORD-18449,2021-11-25,CUST-1078,Patricia Moore,Dell XPS V1,Technology,Phones,2,1119.16,266.57,East,Massachusetts
ORD-18450,2023-05-20,CUST-1139,Charles Wilson,Wireless Mouse V2,Technology,Printers,8,1499.69,280.88,North,Illinois
ORD-18451,2023-08-22,CUST-1047,Linda Wilson,Dell XPS V1,Technology,Phones,4,989.42,-29.42,East,New York
ORD-18452,2023-09-09,CUST-1110,Nancy Jackson,Tape Dispenser Standard,Office Supplies,Binders,9,28.12,9.78,North,Michigan
ORD-18453,2022-04-23,CUST-1042,Richard Taylor,Ballpoint Pens Set Pro,Office Supplies,Labels,7,87.6,35.86,South,North Carolina
ORD-18454,2021-12-30,CUST-1202,Karen White,Storage Unit Pro,Furniture,Chairs,5,2584.41,-38.12,North,Wisconsin
ORD-18455,2022-06-21,CUST-1098,Charles Thomas,File Folders V2,Office Supplies,Paper,10,7.89,3.51,East,New Jersey
ORD-18456,2022-04-17,CUST-1110,Nancy Jackson,Filing Cabinet Standard,Furniture,Bookcases,8,1280.58,148.3,West,California
ORD-18457,2023-03-10,CUST-1171,Richard Johnson,Office Desk V1,Furniture,Chairs,8,922.67,-23.37,East,Connecticut
ORD-18458,2023-05-17,CUST-1045,Charles Davis,Mechanical Keyboard V1,Technology,Laptops,6,89.06,4.46,South,North Carolina
ORD-18459,2023-08-21,CUST-1165,Karen Brown,A4 Paper Ream V2,Office Supplies,Paper,1,146.92,63.57,West,Washington
ORD-18460,2021-11-17,CUST-1042,Richard Taylor,Dell XPS Elite,Technology,Laptops,2,2992.25,-25.65,South,Texas
ORD-18461,2022-03-17,CUST-1012,Mary Johnson,Storage Unit Pro,Furniture,Tables,1,1432.56,286.8,East,New York
ORD-18462,2023-02-06,CUST-1047,Linda Wilson,Office Desk V2,Furniture,Furnishings,6,1368.16,254.36,West,Nevada
ORD-18463,2023-11-01,CUST-1051,Linda Davis,Wireless Mouse V2,Technology,Phones,3,1375.5,-3.33,East,New York
ORD-18464,2023-05-14,CUST-1006,Nancy Moore,Sticky Notes Pack Standard,Office Supplies,Binders,9,127.27,15.11,East,Pennsylvania
ORD-18465,2023-11-20,CUST-1047,Linda Wilson,Filing Cabinet Standard,Furniture,Tables,1,656.45,-6.89,South,Texas
ORD-18466,2022-01-22,CUST-1034,Robert Anderson,A4 Paper Ream V2,Office Supplies,Pens,4,31.05,9.62,East,Pennsylvania
ORD-18467,2021-04-19,CUST-1063,Karen Johnson,USB Hub V2,Technology,Printers,5,1853.3,59.93,East,Pennsylvania
ORD-18468,2021-05-21,CUST-1088,Betty Harris,A4 Paper Ream Standard,Office Supplies,Labels,4,84.92,29.42,West,Arizona
ORD-18469,2023-01-24,CUST-1120,Richard Smith,Scissors Set Elite,Office Supplies,Pens,8,43.42,6.04,West,Nevada
ORD-18470,2023-01-22,CUST-1187,Mary Davis,Sticky Notes Pack V2,Office Supplies,Pens,7,161.48,62.33,West,Washington
ORD-18471,2022-01-11,CUST-1033,Linda White,Dell XPS Pro,Technology,Printers,10,67.79,-2.31,South,North Carolina
ORD-18472,2022-09-23,CUST-1056,Mary Smith,Wireless Mouse Plus,Technology,Laptops,3,644.99,38.3,South,Georgia
ORD-18473,2022-10-01,CUST-1172,Barbara Williams,Office Desk Pro,Furniture,Furnishings,4,303.0,29.1,East,Massachusetts
ORD-18474,2022-12-26,CUST-1198,John Harris,Filing Cabinet V2,Furniture,Furnishings,4,2383.4,-10.25,South,Georgia
ORD-18475,2021-01-30,CUST-1129,Susan Moore,A4 Paper Ream Plus,Office Supplies,Storage,1,8.27,0.77,East,Connecticut
ORD-18476,2021-07-24,CUST-1144,Joseph Jackson,Coffee Table Elite,Furniture,Tables,7,88.94,16.99,South,Georgia
ORD-18477,2023-03-28,CUST-1018,Jennifer Anderson,MacBook Pro Pro,Technology,Accessories,3,290.78,46.81,South,Texas
ORD-18478,2023-06-27,CUST-1006,Nancy Moore,Office Desk V1,Furniture,Tables,5,629.3,191.13,North,Minnesota
ORD-18479,2023-08-03,CUST-1115,Betty Jackson,Samsung Galaxy Plus,Technology,Laptops,1,1572.77,-131.31,East,Massachusetts
ORD-18480,2023-04-11,CUST-1190,Richard Wilson,Coffee Table Elite,Furniture,Furnishings,9,141.15,12.16,South,Virginia
ORD-18481,2023-01-30,CUST-1051,Linda Davis,MacBook Pro Standard,Technology,Laptops,2,908.31,174.99,East,New York
ORD-18482,2023-08-13,CUST-1109,Nancy Taylor,Scissors Set V1,Office Supplies,Storage,9,90.22,13.21,South,Virginia
ORD-18483,2021-11-16,CUST-1055,Linda Miller,3-Ring Binder Standard,Office Supplies,Storage,1,115.67,5.88,East,Connecticut
ORD-18484,2021-08-01,CUST-1186,Jessica Taylor,A4 Paper Ream Elite,Office Supplies,Pens,7,178.84,19.23,North,Illinois
ORD-18485,2023-06-08,CUST-1185,William Johnson,Stapler Pro Standard,Office Supplies,Storage,10,156.3,57.6,West,California
ORD-18486,2023-10-16,CUST-1103,Jennifer Smith,HP LaserJet Elite,Technology,Laptops,7,1040.26,187.13,South,Georgia
ORD-18487,2021-09-26,CUST-1190,Richard Wilson,Bookcase Pro V2,Furniture,Tables,7,772.1,89.95,North,Michigan
ORD-18488,2022-02-22,CUST-1138,John Miller,MacBook Pro Plus,Technology,Laptops,4,1820.23,-160.92,East,New Jersey
ORD-18489,2023-11-16,CUST-1019,Lisa Taylor,Bookcase Pro Elite,Furniture,Tables,3,739.47,214.97,North,Michigan
ORD-18490,2021-05-03,CUST-1006,Nancy Moore,Scissors Set V2,Office Supplies,Paper,1,99.6,7.63,East,Connecticut
ORD-18491,2022-08-15,CUST-1132,Daniel Moore,Filing Cabinet Plus,Furniture,Furnishings,7,158.03,23.25,West,Washington
ORD-18492,2022-09-08,CUST-1017,Daniel Jackson,MacBook Pro Plus,Technology,Printers,8,207.52,17.7,East,Massachusetts
ORD-18493,2023-08-08,CUST-1142,Linda Garcia,File Folders Pro,Office Supplies,Storage,5,22.62,5.98,West,Oregon
ORD-18494,2022-10-01,CUST-1172,Barbara Williams,Storage Unit Elite,Furniture,Tables,7,999.76,199.82,South,Georgia
ORD-18495,2021-01-03,CUST-1169,Jennifer Wilson,A4 Paper Ream V2,Office Supplies,Binders,6,175.54,16.76,East,Connecticut
ORD-18496,2022-07-20,CUST-1110,Nancy Jackson,Sticky Notes Pack Standard,Office Supplies,Pens,4,119.72,17.81,West,California
ORD-18497,2021-04-24,CUST-1101,Michael Jackson,Sticky Notes Pack Pro,Office Supplies,Labels,4,62.01,7.77,West,Arizona
ORD-18498,2022-09-30,CUST-1187,Mary Davis,Standing Desk V2,Furniture,Furnishings,3,724.77,224.24,West,California
ORD-18499,2022-03-30,CUST-1095,Michael Wilson,Lounge Chair Pro,Furniture,Bookcases,2,1151.74,27.95,North,Wisconsin
ORD-18500,2023-05-17,CUST-1184,Daniel Taylor,Stapler Pro Plus,Office Supplies,Pens,5,178.92,73.22,North,Ohio
ORD-18501,2022-11-12,CUST-1006,Nancy Moore,Storage Unit V2,Furniture,Chairs,4,1563.46,80.37,West,Washington
ORD-18502,2022-02-03,CUST-1144,Joseph Jackson,Executive Chair V2,Furniture,Bookcases,1,1418.23,141.57,East,Connecticut
ORD-18503,2022-08-30,CUST-1086,Betty Garcia,Tape Dispenser V1,Office Supplies,Storage,5,114.52,37.59,North,Michigan
ORD-18504,2023-01-19,CUST-1141,Robert Harris,Storage Unit V2,Furniture,Tables,5,503.66,97.1,South,Florida
ORD-18505,2023-05-19,CUST-1196,Thomas Harris,Wireless Mouse V2,Technology,Accessories,4,1233.77,-78.26,North,Illinois
ORD-18506,2022-11-09,CUST-1087,Linda Jones,Standing Desk Plus,Furniture,Furnishings,7,1883.05,79.98,East,New York
ORD-18507,2022-12-02,CUST-1175,Charles Jackson,Bookcase Pro Elite,Furniture,Furnishings,7,1823.32,43.22,East,Massachusetts
ORD-18508,2023-04-20,CUST-1154,Robert Wilson,MacBook Pro Pro,Technology,Printers,6,679.23,1.79,West,California
ORD-18509,2022-07-19,CUST-1159,Lisa Williams,Wireless Mouse Elite,Technology,Phones,10,1985.68,434.28,North,Ohio
ORD-18510,2022-02-25,CUST-1045,Charles Davis,3-Ring Binder Elite,Office Supplies,Binders,9,90.12,19.81,North,Minnesota
ORD-18511,2022-11-25,CUST-1202,Karen White,HP LaserJet Pro,Technology,Accessories,4,1987.0,392.56,West,Oregon
ORD-18512,2022-01-20,CUST-1057,Robert Miller,Stapler Pro Pro,Office Supplies,Paper,1,13.21,3.81,West,Washington
ORD-18513,2021-12-16,CUST-1087,Linda Jones,Sticky Notes Pack Elite,Office Supplies,Binders,2,65.16,23.9,North,Michigan
ORD-18514,2021-05-07,CUST-1047,Linda Wilson,A4 Paper Ream Elite,Office Supplies,Paper,9,97.85,41.62,South,Texas
ORD-18515,2021-05-25,CUST-1025,Mary Brown,Stapler Pro V1,Office Supplies,Labels,1,27.64,10.26,West,Nevada
ORD-18516,2022-03-27,CUST-1154,Robert Wilson,MacBook Pro Plus,Technology,Laptops,8,1420.51,301.23,East,New Jersey
ORD-18517,2022-01-11,CUST-1142,Linda Garcia,Samsung Galaxy V2,Technology,Accessories,5,1148.15,-54.01,West,Oregon
ORD-18518,2021-09-28,CUST-1149,John Smith,Tape Dispenser Standard,Office Supplies,Pens,6,155.54,33.9,East,Massachusetts
ORD-18519,2022-09-29,CUST-1032,Joseph Miller,Executive Chair V2,Furniture,Chairs,5,120.13,25.39,South,North Carolina
ORD-18520,2021-07-11,CUST-1110,Nancy Jackson,Samsung Galaxy Standard,Technology,Printers,9,2812.7,204.06,South,Texas
ORD-18521,2021-09-27,CUST-1009,Betty Taylor,A4 Paper Ream Pro,Office Supplies,Binders,2,84.2,25.84,North,Minnesota
ORD-18522,2022-12-11,CUST-1083,Joseph Davis,MacBook Pro V2,Technology,Accessories,10,1140.16,21.86,North,Minnesota
ORD-18523,2023-03-13,CUST-1143,Lisa Garcia,Executive Chair Elite,Furniture,Chairs,4,1361.09,37.59,South,Georgia
ORD-18524,2021-02-28,CUST-1141,Robert Harris,Office Desk Elite,Furniture,Tables,2,623.94,-30.45,West,Arizona
ORD-18525,2021-06-19,CUST-1110,Nancy Jackson,File Folders Plus,Office Supplies,Paper,9,154.48,27.72,South,Virginia
ORD-18526,2022-12-12,CUST-1198,John Harris,iPhone 14 Pro,Technology,Phones,7,4353.99,-325.0,South,Georgia
ORD-18527,2022-07-05,CUST-1150,William Jackson,3-Ring Binder V2,Office Supplies,Storage,3,180.1,61.44,West,Nevada
ORD-18528,2022-04-18,CUST-1196,Thomas Harris,Wireless Mouse V1,Technology,Printers,3,1266.68,237.12,North,Ohio
ORD-18529,2023-07-27,CUST-1129,Susan Moore,Executive Chair Standard,Furniture,Tables,8,422.77,93.39,East,New York
ORD-18530,2022-04-17,CUST-1190,Richard Wilson,Ballpoint Pens Set V2,Office Supplies,Paper,4,170.47,45.74,North,Minnesota
ORD-18531,2021-03-21,CUST-1029,Christopher Brown,USB Hub Elite,Technology,Printers,1,1395.14,66.28,East,Connecticut
ORD-18532,2023-08-20,CUST-1056,Mary Smith,HP LaserJet Pro,Technology,Printers,6,686.52,50.74,West,California
ORD-18533,2022-04-06,CUST-1147,Nancy Wilson,Mechanical Keyboard Standard,Technology,Printers,9,270.61,-13.91,North,Wisconsin
ORD-18534,2022-11-15,CUST-1093,David Wilson,Bookcase Pro Standard,Furniture,Tables,4,383.11,73.81,North,Ohio
ORD-18535,2023-08-17,CUST-1181,John Taylor,Wireless Mouse V2,Technology,Accessories,5,1558.35,-115.24,West,Washington
ORD-18536,2022-06-12,CUST-1112,John Jackson,MacBook Pro Plus,Technology,Phones,1,2167.38,122.46,West,Oregon
ORD-18537,2021-09-27,CUST-1197,John White,Filing Cabinet V1,Furniture,Bookcases,2,1427.42,219.38,South,North Carolina
ORD-18538,2021-01-10,CUST-1041,Patricia Anderson,Storage Unit Elite,Furniture,Tables,4,752.61,262.27,South,Georgia
ORD-18539,2022-01-01,CUST-1074,Michael Harris,Coffee Table Pro,Furniture,Chairs,8,866.22,154.36,South,Virginia
ORD-18540,2023-03-05,CUST-1039,Charles Williams,A4 Paper Ream Pro,Office Supplies,Storage,6,70.47,26.1,South,Georgia
ORD-18541,2021-01-12,CUST-1025,Mary Brown,Filing Cabinet Pro,Furniture,Tables,3,934.49,297.71,East,New York
ORD-18542,2022-08-07,CUST-1076,Thomas Moore,A4 Paper Ream Standard,Office Supplies,Paper,3,117.9,51.44,East,New York
ORD-18543,2023-03-19,CUST-1079,Robert Brown,Coffee Table Plus,Furniture,Furnishings,7,909.34,54.09,North,Ohio
ORD-18544,2021-01-11,CUST-1065,William Garcia,Tape Dispenser V2,Office Supplies,Binders,4,20.08,4.55,South,Texas
ORD-18545,2021-03-16,CUST-1025,Mary Brown,iPhone 14 V2,Technology,Phones,7,1362.17,162.53,West,Nevada
ORD-18546,2021-05-01,CUST-1020,Daniel Thomas,Tape Dispenser V2,Office Supplies,Binders,7,144.79,63.73,North,Illinois
ORD-18547,2021-11-29,CUST-1130,Betty Moore,3-Ring Binder V1,Office Supplies,Storage,7,255.81,47.41,South,North Carolina
ORD-18548,2021-07-06,CUST-1074,Michael Harris,Lounge Chair Elite,Furniture,Bookcases,8,1573.35,121.59,South,Virginia
ORD-18549,2021-02-01,CUST-1142,Linda Garcia,Dell XPS Plus,Technology,Accessories,6,2341.38,32.5,South,North Carolina
ORD-18550,2021-10-18,CUST-1191,James Miller,Ballpoint Pens Set Pro,Office Supplies,Storage,3,108.49,6.02,South,Texas
ORD-18551,2021-10-18,CUST-1038,Jessica Davis,3-Ring Binder Pro,Office Supplies,Labels,6,17.99,2.04,East,New Jersey
ORD-18552,2023-08-11,CUST-1037,James Brown,Storage Unit Standard,Furniture,Bookcases,2,982.17,-25.47,West,Arizona
ORD-18553,2022-11-30,CUST-1180,James Williams,Office Desk V1,Furniture,Bookcases,10,1497.14,297.98,East,New York
ORD-18554,2023-04-06,CUST-1052,Jessica Johnson,Coffee Table Pro,Furniture,Chairs,1,953.86,291.86,East,New York
ORD-18555,2022-03-04,CUST-1202,Karen White,iPhone 14 Elite,Technology,Accessories,5,1014.59,158.08,North,Wisconsin
ORD-18556,2022-06-07,CUST-1144,Joseph Jackson,Office Desk Standard,Furniture,Chairs,10,725.52,-2.68,North,Minnesota
ORD-18557,2023-07-21,CUST-1190,Richard Wilson,Mechanical Keyboard Pro,Technology,Laptops,1,376.73,31.49,West,Oregon
ORD-18558,2022-08-29,CUST-1126,William Moore,Stapler Pro Elite,Office Supplies,Binders,9,14.85,6.58,West,California
ORD-18559,2022-08-26,CUST-1012,Mary Johnson,File Folders V2,Office Supplies,Pens,10,36.89,13.75,North,Minnesota
ORD-18560,2021-12-04,CUST-1010,Joseph Brown,Stapler Pro Plus,Office Supplies,Storage,3,261.23,34.58,East,New Jersey
ORD-18561,2021-06-29,CUST-1073,Nancy Williams,Scissors Set V2,Office Supplies,Storage,2,14.22,4.15,West,Washington
ORD-18562,2021-02-27,CUST-1101,Michael Jackson,Dell XPS Plus,Technology,Printers,3,582.37,47.94,West,California
ORD-18563,2023-08-26,CUST-1138,John Miller,3-Ring Binder Standard,Office Supplies,Pens,1,119.6,7.94,North,Illinois
ORD-18564,2022-10-17,CUST-1151,Sarah Harris,Samsung Galaxy Plus,Technology,Laptops,5,1787.68,110.73,North,Wisconsin
ORD-18565,2023-08-25,CUST-1135,Jennifer Harris,Bookcase Pro V2,Furniture,Chairs,8,866.92,43.13,East,Pennsylvania
ORD-18566,2021-09-02,CUST-1037,James Brown,HP LaserJet Pro,Technology,Accessories,2,160.75,13.94,East,New York
ORD-18567,2023-03-04,CUST-1120,Richard Smith,Storage Unit Elite,Furniture,Bookcases,4,1286.84,91.06,East,Massachusetts
ORD-18568,2022-05-26,CUST-1017,Daniel Jackson,Samsung Galaxy Plus,Technology,Printers,3,1015.07,251.75,West,California
ORD-18569,2021-02-26,CUST-1173,Jessica Brown,iPhone 14 Plus,Technology,Phones,7,703.65,118.46,East,Massachusetts
ORD-18570,2021-02-16,CUST-1166,Betty Wilson,Samsung Galaxy Standard,Technology,Printers,3,716.56,-11.76,West,Nevada
ORD-18571,2022-10-19,CUST-1146,Charles Harris,Mechanical Keyboard V2,Technology,Accessories,2,1281.34,291.07,East,New Jersey
ORD-18572,2021-05-29,CUST-1114,Lisa White,Ballpoint Pens Set V1,Office Supplies,Pens,3,199.92,44.19,North,Minnesota
ORD-18573,2022-11-17,CUST-1190,Richard Wilson,MacBook Pro Plus,Technology,Phones,2,325.17,18.56,West,Arizona
ORD-18574,2022-06-18,CUST-1155,Richard Anderson,Filing Cabinet Standard,Furniture,Furnishings,8,810.72,83.46,North,Illinois
ORD-18575,2021-04-28,CUST-1149,John Smith,Standing Desk Elite,Furniture,Furnishings,2,122.33,32.83,South,Georgia
ORD-18576,2021-07-15,CUST-1196,Thomas Harris,HP LaserJet Standard,Technology,Phones,10,582.77,140.26,East,New Jersey
ORD-18577,2022-10-01,CUST-1174,Lisa Moore,MacBook Pro Pro,Technology,Printers,2,2327.19,459.51,East,Connecticut
ORD-18578,2021-07-15,CUST-1043,Nancy Brown,Dell XPS V1,Technology,Phones,10,1346.04,80.02,East,Massachusetts
ORD-18579,2023-07-28,CUST-1100,Karen Jones,Bookcase Pro Plus,Furniture,Furnishings,1,1377.99,216.72,West,California
ORD-18580,2021-10-17,CUST-1098,Charles Thomas,Stapler Pro Elite,Office Supplies,Labels,4,193.56,52.51,South,Florida
ORD-18581,2021-07-01,CUST-1112,John Jackson,HP LaserJet Elite,Technology,Laptops,10,564.63,101.92,West,Arizona
ORD-18582,2023-10-30,CUST-1160,Susan Wilson,A4 Paper Ream Elite,Office Supplies,Pens,9,52.4,7.95,South,Florida
ORD-18583,2022-11-23,CUST-1019,Lisa Taylor,Filing Cabinet Pro,Furniture,Furnishings,1,1217.72,9.13,South,Texas
ORD-18584,2021-10-15,CUST-1028,Susan Taylor,Mechanical Keyboard V2,Technology,Phones,5,914.49,-64.18,West,Arizona
ORD-18585,2021-03-18,CUST-1055,Linda Miller,MacBook Pro Pro,Technology,Laptops,10,1819.23,385.18,East,New Jersey
ORD-18586,2023-07-28,CUST-1017,Daniel Jackson,Lounge Chair V1,Furniture,Furnishings,10,372.09,2.49,South,Georgia
ORD-18587,2021-03-26,CUST-1051,Linda Davis,MacBook Pro Pro,Technology,Printers,6,1604.75,-152.82,West,Arizona
ORD-18588,2022-04-10,CUST-1090,Susan Jackson,Scissors Set Elite,Office Supplies,Storage,2,64.98,22.37,South,Texas
ORD-18589,2022-08-11,CUST-1111,Jennifer Jackson,Dell XPS Pro,Technology,Laptops,5,1445.99,193.78,South,Florida
ORD-18590,2022-03-21,CUST-1198,John Harris,Standing Desk Elite,Furniture,Tables,10,94.58,0.77,West,Nevada
ORD-18591,2021-12-30,CUST-1126,William Moore,Coffee Table Plus,Furniture,Tables,6,2319.1,326.48,East,Pennsylvania
ORD-18592,2023-03-08,CUST-1087,Linda Jones,A4 Paper Ream Standard,Office Supplies,Pens,3,55.23,6.15,North,Michigan
ORD-18593,2022-08-16,CUST-1061,Charles Taylor,Sticky Notes Pack Plus,Office Supplies,Labels,5,172.9,21.07,East,New York
ORD-18594,2023-07-27,CUST-1030,Nancy Davis,Coffee Table V2,Furniture,Chairs,4,926.22,20.17,West,Arizona
ORD-18595,2023-10-17,CUST-1158,Christopher Miller,A4 Paper Ream Pro,Office Supplies,Paper,5,25.79,3.53,East,New York
ORD-18596,2021-11-17,CUST-1197,John White,Lounge Chair Elite,Furniture,Furnishings,6,1314.15,309.87,North,Minnesota
ORD-18597,2023-09-28,CUST-1167,Richard Jones,Executive Chair V2,Furniture,Tables,6,535.12,-0.14,South,North Carolina
ORD-18598,2021-07-06,CUST-1187,Mary Davis,Lounge Chair Plus,Furniture,Chairs,1,1799.95,356.48,East,Pennsylvania
ORD-18599,2021-02-18,CUST-1177,Jessica Jones,MacBook Pro Elite,Technology,Laptops,5,1872.12,393.72,West,Arizona
ORD-18600,2023-04-17,CUST-1024,Lisa Jackson,Samsung Galaxy Standard,Technology,Laptops,5,1471.88,-8.61,West,Washington
ORD-18601,2022-09-08,CUST-1126,William Moore,File Folders V1,Office Supplies,Pens,2,8.29,2.3,West,Oregon
ORD-18602,2021-05-04,CUST-1170,Patricia Davis,Office Desk Elite,Furniture,Furnishings,9,916.56,-32.03,West,Washington
ORD-18603,2022-11-18,CUST-1187,Mary Davis,Storage Unit Pro,Furniture,Bookcases,8,1678.62,206.45,North,Minnesota
ORD-18604,2022-01-25,CUST-1193,Sarah Davis,Coffee Table Standard,Furniture,Bookcases,5,215.47,67.84,East,Connecticut
ORD-18605,2021-09-07,CUST-1037,James Brown,Storage Unit Pro,Furniture,Tables,4,1499.41,-2.32,East,New Jersey
ORD-18606,2021-12-01,CUST-1140,Mary Taylor,Sticky Notes Pack V1,Office Supplies,Binders,8,171.19,19.96,North,Illinois
ORD-18607,2023-07-04,CUST-1174,Lisa Moore,Storage Unit Plus,Furniture,Tables,2,443.71,93.16,South,Florida
ORD-18608,2022-03-17,CUST-1065,William Garcia,3-Ring Binder Plus,Office Supplies,Storage,3,86.29,20.26,East,Massachusetts
ORD-18609,2023-08-18,CUST-1178,Richard Jackson,Ballpoint Pens Set V2,Office Supplies,Binders,7,113.36,41.1,West,Washington
ORD-18610,2022-01-10,CUST-1073,Nancy Williams,Samsung Galaxy V1,Technology,Accessories,7,2319.02,416.39,South,North Carolina
ORD-18611,2022-06-06,CUST-1153,Robert Smith,File Folders Elite,Office Supplies,Labels,10,99.64,16.11,North,Illinois
ORD-18612,2021-07-19,CUST-1045,Charles Davis,Tape Dispenser Pro,Office Supplies,Paper,5,59.23,16.6,South,Virginia
ORD-18613,2023-09-05,CUST-1196,Thomas Harris,USB Hub V1,Technology,Laptops,1,2398.02,217.59,South,Florida
ORD-18614,2023-08-05,CUST-1143,Lisa Garcia,Ballpoint Pens Set Pro,Office Supplies,Paper,5,144.42,58.39,East,New Jersey
ORD-18615,2022-11-29,CUST-1158,Christopher Miller,Storage Unit Standard,Furniture,Chairs,9,399.31,1.28,South,Georgia
ORD-18616,2022-09-27,CUST-1197,John White,Mechanical Keyboard Standard,Technology,Laptops,4,1014.86,108.1,South,Texas
ORD-18617,2023-05-12,CUST-1176,Jennifer White,USB Hub Elite,Technology,Printers,6,630.49,-1.25,West,Arizona
ORD-18618,2021-06-02,CUST-1040,Barbara Moore,Tape Dispenser V2,Office Supplies,Paper,3,57.0,9.01,West,California
ORD-18619,2021-01-03,CUST-1056,Mary Smith,Stapler Pro Plus,Office Supplies,Pens,5,163.89,18.66,East,New Jersey
ORD-18620,2023-01-06,CUST-1002,Christopher Smith,Ballpoint Pens Set V1,Office Supplies,Pens,9,174.24,28.43,East,Massachusetts
ORD-18621,2021-08-01,CUST-1165,Karen Brown,A4 Paper Ream V2,Office Supplies,Binders,9,47.81,14.38,West,Nevada
ORD-18622,2022-10-03,CUST-1003,Sarah Smith,Scissors Set Plus,Office Supplies,Pens,6,37.16,12.27,East,Pennsylvania
ORD-18623,2023-02-01,CUST-1073,Nancy Williams,Samsung Galaxy Standard,Technology,Phones,2,415.26,17.65,West,Arizona
ORD-18624,2023-05-20,CUST-1045,Charles Davis,File Folders V2,Office Supplies,Pens,8,19.97,1.44,South,North Carolina
ORD-18625,2023-11-24,CUST-1079,Robert Brown,Stapler Pro Plus,Office Supplies,Storage,9,179.15,79.51,East,New Jersey
ORD-18626,2022-07-27,CUST-1045,Charles Davis,HP LaserJet V1,Technology,Accessories,8,3116.03,-287.5,South,Virginia
ORD-18627,2022-07-10,CUST-1071,William Williams,Stapler Pro Plus,Office Supplies,Pens,10,9.35,3.67,West,Oregon
